magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,fast-curve-400-xl,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
1389078,Move,125,287
1390167,Move,125,287
1391029,Move,125,287
1391994,Move,125,287
1393006,Move,125,287
1393998,Move,125,287
1394997,Move,125,287
1395994,Move,125,287
1396997,Move,125,287
1397994,Move,125,287
1398997,Move,126,287
1399995,Move,126,287
1401173,Move,126,287
1401520,Move,126,287
1403134,Move,126,287
1404028,Move,126,287
1405000,Move,126,287
1406010,Move,126,287
1406999,Move,126,287
1408001,Move,126,287
1408997,Move,126,287
1410001,Move,126,287
1410997,Move,126,287
1412001,Move,129,286
1412997,Move,129,286
1414168,Move,129,286
1415028,Move,129,286
1416192,Move,129,286
1416569,Move,129,286
1418017,Move,129,286
1419013,Move,129,286
1420000,Move,129,286
1420998,Move,129,286
1422000,Move,129,286
1422998,Move,129,286
1424000,Move,129,286
1424998,Move,135,282
1426000,Move,135,282
1427173,Move,135,282
1427523,Move,135,282
1429193,Move,135,282
1431040,Move,135,282
1432015,Move,135,282
1433000,Move,135,282
1434010,Move,135,282
1434999,Move,135,282
1436001,Move,135,282
1436997,Move,135,282
1438001,Move,142,276
1438997,Move,142,276
1440182,Move,142,276
1442211,Move,142,276
1444027,Move,142,276
1445010,Move,142,276
1446002,Move,142,276
1447001,Move,142,276
1447997,Move,142,276
1449001,Move,142,276
1449997,Move,142,276
1451009,Move,150,266
1451999,Move,150,266
1453174,Move,150,266
1454133,Move,150,266
1455160,Move,150,266
1456037,Move,150,266
1456999,Move,150,266
1458012,Move,150,266
1458998,Move,150,266
1460001,Move,150,266
1460997,Move,150,266
1462001,Move,150,266
1462997,Move,150,266
1464001,Move,157,255
1464997,Move,157,255
1466232,Move,157,255
1468125,Move,157,255
1469059,Move,157,255
1470055,Move,157,255
1470997,Move,157,255
1472023,Move,157,255
1472997,Move,157,255
1474002,Move,157,255
1474997,Move,157,255
1476001,Move,157,255
1476998,Move,164,245
1478168,Move,164,245
1479105,Move,164,245
1480116,Move,164,245
1481084,Move,164,245
1482000,Move,164,245
1483019,Move,164,245
1483997,Move,164,245
1485002,Move,164,245
1485997,Move,164,245
1487001,Move,164,245
1487997,Move,164,245
1489001,Move,164,245
1489997,Move,164,245
1491001,Move,169,236
1491997,Move,169,236
1493174,Move,169,236
1493515,Move,169,236
1495175,Move,169,236
1496051,Move,169,236
1496998,Move,169,236
1498026,Move,169,236
1498997,Move,169,236
1500001,Move,169,236
1501003,Move,169,236
1502001,Move,169,236
1502997,Move,169,236
1504001,Move,174,225
1504997,Move,174,225
1506159,Move,174,225
1507165,Move,174,225
1508094,Move,174,225
1509053,Move,174,225
1510002,Move,174,225
1511018,Move,174,225
1511997,Move,174,225
1513001,Move,174,225
1513997,Move,174,225
1515001,Move,174,225
1515997,Move,174,225
1517001,Move,179,214
1518000,Move,179,214
1519161,Move,179,214
1520168,Move,179,214
1521124,Move,179,214
1522054,Move,179,214
1523002,Move,179,214
1524013,Move,179,214
1524998,Move,179,214
1526001,Move,179,214
1526997,Move,179,214
1528001,Move,179,214
1528997,Move,179,214
1530001,Move,182,205
1530997,Move,182,205
1532163,Move,182,205
1533092,Move,182,205
1534110,Move,182,205
1535089,Move,182,205
1536002,Move,182,205
1537021,Move,182,205
1537997,Move,182,205
1539001,Move,182,205
1539997,Move,182,205
1541001,Move,182,205
1541997,Move,182,205
1543001,Move,184,198
1543997,Move,184,198
1545171,Move,184,198
1545512,Move,184,198
1547208,Move,184,198
1549031,Move,184,198
1550012,Move,184,198
1551001,Move,184,198
1552010,Move,184,198
1552999,Move,184,198
1554001,Move,184,198
1554997,Move,184,198
1556001,Move,186,190
1556997,Move,186,190
1558262,Move,186,190
1560156,Move,186,190
1561094,Move,186,190
1562031,Move,186,190
1562999,Move,186,190
1564021,Move,186,190
1564995,Move,186,190
1565996,Move,186,190
1566995,Move,186,190
1567996,Move,186,190
1569001,Move,186,187
1570239,Move,186,187
1572133,Move,186,187
1573064,Move,186,187
1574049,Move,186,187
1574997,Move,186,187
1576019,Move,186,187
1576997,Move,186,187
1578001,Move,186,187
1578997,Move,186,187
1580001,Move,186,187
1580997,Move,186,187
1582001,Move,186,186
1582997,Move,186,186
1584239,Move,186,186
1586144,Move,186,186
1587093,Move,186,186
1587998,Move,186,186
1589028,Move,186,186
1589997,Move,186,186
1591001,Move,186,186
1591997,Move,186,186
1593001,Move,186,186
1593997,Move,186,186
1595001,Move,186,186
1595997,Move,186,186
1597001,Move,186,186
1597997,Move,186,186
1599001,Move,186,186
1599997,Move,186,186
1601001,Move,186,186
1601998,Move,186,186
1603001,Move,186,186
1603997,Move,186,186
1605001,Move,186,186
1605997,Move,186,186
1607001,Move,186,186
1607997,Move,185,188
1609160,Move,185,188
1610035,Move,185,188
1611037,Move,185,188
1612110,Move,185,188
1613172,Move,185,188
1614058,Move,185,188
1615000,Move,185,188
1616024,Move,185,188
1616997,Move,185,188
1618001,Move,185,188
1619000,Move,185,188
1620001,Move,185,188
1620997,Move,183,194
1622171,Move,183,194
1623043,Move,183,194
1624127,Move,183,194
1625079,Move,183,194
1626036,Move,183,194
1626997,Move,183,194
1628015,Move,183,194
1628998,Move,183,194
1630001,Move,183,194
1630997,Move,183,194
1632001,Move,183,194
1632997,Move,183,194
1634001,Move,182,203
1634997,Move,182,203
1636298,Move,182,203
1638119,Move,182,203
1639083,Move,182,203
1640032,Move,182,203
1640998,Move,182,203
1642013,Move,182,203
1642997,Move,182,203
1644003,Move,182,203
1644997,Move,182,203
1646001,Move,182,203
1646997,Move,181,213
1648180,Move,181,213
1650158,Move,181,213
1651025,Move,181,213
1651998,Move,181,213
1653013,Move,181,213
1653999,Move,181,213
1654996,Move,181,213
1655995,Move,181,213
1656996,Move,181,213
1657995,Move,181,213
1658996,Move,181,213
1659995,Move,181,224
1661170,Move,181,224
1662133,Move,181,224
1663139,Move,181,224
1664025,Move,181,224
1664998,Move,181,224
1666008,Move,181,224
1666996,Move,181,224
1667996,Move,181,224
1669002,Move,181,224
1669996,Move,181,224
1670995,Move,181,224
1671996,Move,181,224
1672995,Move,181,224
1673996,Move,182,236
1674995,Move,182,236
1676184,Move,182,236
1678179,Move,182,236
1679026,Move,182,236
1679996,Move,182,236
1681006,Move,182,236
1681998,Move,182,236
1682997,Move,182,236
1683994,Move,182,236
1684997,Move,182,236
1685997,Move,182,236
1687002,Move,185,248
1687994,Move,185,248
1689167,Move,185,248
1690095,Move,185,248
1691127,Move,185,248
1692071,Move,185,248
1693000,Move,185,248
1694025,Move,185,248
1694997,Move,185,248
1696001,Move,185,248
1696997,Move,185,248
1698001,Move,185,248
1698997,Move,185,248
1700001,Move,190,257
1700997,Move,190,257
1702171,Move,190,257
1704118,Move,190,257
1705077,Move,190,257
1706039,Move,190,257
1706999,Move,190,257
1708016,Move,190,257
1708995,Move,190,257
1709996,Move,190,257
1710995,Move,190,257
1711996,Move,190,257
1712995,Move,196,262
1714195,Move,196,262
1716116,Move,196,262
1717148,Move,196,262
1718061,Move,196,262
1719003,Move,196,262
1720023,Move,196,262
1720997,Move,196,262
1722002,Move,196,262
1722997,Move,196,262
1724001,Move,196,262
1724998,Move,196,262
1726001,Move,202,264
1726997,Move,202,264
1728250,Move,202,264
1730097,Move,202,264
1731116,Move,202,264
1732083,Move,202,264
1733000,Move,202,264
1734023,Move,202,264
1734997,Move,202,264
1736002,Move,202,264
1736997,Move,202,264
1738001,Move,202,264
1738997,Move,208,264
1740192,Move,208,264
1742168,Move,208,264
1743205,Move,208,264
1745160,Move,208,264
1746072,Move,208,264
1747098,Move,208,264
1748097,Move,208,264
1749059,Move,208,264
1750088,Move,208,264
1751044,Move,208,264
1752104,Move,217,261
1753136,Move,217,261
1753997,Move,217,261
1755212,Move,217,261
1757129,Move,217,261
1758066,Move,217,261
1759034,Move,217,261
1759997,Move,217,261
1761020,Move,217,261
1761997,Move,217,261
1763001,Move,217,261
1763997,Move,217,261
1765001,Move,227,252
1765997,Move,227,252
1767178,Move,227,252
1767509,Move,227,252
1769138,Move,227,252
1770083,Move,227,252
1771028,Move,227,252
1771997,Move,227,252
1773020,Move,227,252
1773997,Move,227,252
1775001,Move,227,252
1775997,Move,227,252
1777001,Move,227,252
1777997,Move,237,240
1779171,Move,237,240
1780020,Move,237,240
1781127,Move,237,240
1782062,Move,237,240
1783035,Move,237,240
1783997,Move,237,240
1785022,Move,237,240
1785997,Move,237,240
1787005,Move,237,240
1787997,Move,237,240
1789001,Move,237,240
1789998,Move,237,240
1791001,Move,245,227
1791997,Move,245,227
1793176,Move,245,227
1794013,Move,245,227
1795139,Move,245,227
1796069,Move,245,227
1797037,Move,245,227
1797997,Move,245,227
1799022,Move,245,227
1799997,Move,245,227
1801001,Move,245,227
1801997,Move,245,227
1803001,Move,245,227
1804000,Move,250,216
1805171,Move,250,216
1806020,Move,250,216
1807145,Move,250,216
1808061,Move,250,216
1809034,Move,250,216
1809997,Move,250,216
1811023,Move,250,216
1811997,Move,250,216
1813001,Move,250,216
1813997,Move,250,216
1815001,Move,250,216
1815997,Move,250,216
1817001,Move,254,209
1817997,Move,254,209
1819183,Move,254,209
1821135,Move,254,209
1822071,Move,254,209
1822998,Move,254,209
1824033,Move,254,209
1824997,Move,254,209
1826001,Move,254,209
1826997,Move,254,209
1828001,Move,254,209
1828997,Move,254,209
1830001,Move,256,205
1830997,Move,256,205
1832167,Move,256,205
1833090,Move,256,205
1834153,Move,256,205
1835058,Move,256,205
1835998,Move,256,205
1837027,Move,256,205
1838000,Move,256,205
1839001,Move,256,205
1839997,Move,256,205
1841001,Move,256,205
1841997,Move,256,205
1843001,Move,257,204
1843997,Move,257,204
1845170,Move,257,204
1846094,Move,257,204
1847148,Move,257,204
1848051,Move,257,204
1848998,Move,257,204
1850014,Move,257,204
1851000,Move,257,204
1852001,Move,257,204
1852997,Move,257,204
1854008,Move,257,204
1854997,Move,257,204
1856001,Move,257,204
1856997,Move,257,204
1858001,Move,257,204
1858997,Move,257,204
1860001,Move,257,204
1860997,Move,257,204
1862001,Move,257,204
1862997,Move,257,204
1864001,Move,257,204
1864997,Move,257,204
1866001,Move,257,204
1866997,Move,257,204
1868001,Move,257,204
1868997,Move,257,204
1870001,Move,257,206
1870997,Move,257,206
1872273,Move,257,206
1874037,Move,257,206
1875032,Move,257,206
1876177,Move,257,206
1877041,Move,257,206
1877998,Move,257,206
1879030,Move,257,206
1879997,Move,257,206
1881001,Move,257,206
1881997,Move,257,206
1883001,Move,256,211
1883997,Move,256,211
1885178,Move,256,211
1885523,Move,256,211
1887150,Move,256,211
1888038,Move,256,211
1888999,Move,256,211
1890003,Move,256,211
1890999,Move,256,211
1892001,Move,256,211
1892997,Move,256,211
1894001,Move,256,211
1894997,Move,256,211
1896001,Move,255,219
1896997,Move,255,219
1898175,Move,255,219
1898518,Move,255,219
1900141,Move,255,219
1901023,Move,255,219
1902002,Move,255,219
1903010,Move,255,219
1903999,Move,255,219
1905007,Move,255,219
1906000,Move,255,219
1907001,Move,255,219
1907997,Move,255,219
1909001,Move,255,226
1909997,Move,255,226
1911179,Move,255,226
1911520,Move,255,226
1913138,Move,255,226
1914019,Move,255,226
1914999,Move,255,226
1916010,Move,255,226
1916999,Move,255,226
1918001,Move,255,226
1918997,Move,255,226
1920001,Move,255,226
1921005,Move,255,226
1922005,Move,255,231
1922997,Move,255,231
1924178,Move,255,231
1924532,Move,255,231
1926132,Move,255,231
1927029,Move,255,231
1927997,Move,255,231
1929010,Move,255,231
1929999,Move,255,231
1931001,Move,255,231
1931997,Move,255,231
1933001,Move,255,231
1933997,Move,255,231
1935001,Move,256,234
1935997,Move,256,234
1937186,Move,256,234
1939143,Move,256,234
1940017,Move,256,234
1940999,Move,256,234
1942008,Move,256,234
1942999,Move,256,234
1944001,Move,256,234
1944997,Move,256,234
1946001,Move,256,234
1946997,Move,256,234
1948001,Move,258,236
1948997,Move,258,236
1950178,Move,258,236
1952053,Move,258,236
1953009,Move,258,236
1954024,Move,258,236
1955016,Move,258,236
1956158,Move,258,236
1957146,Move,258,236
1958040,Move,258,236
1958997,Move,258,236
1960036,Move,258,236
1960997,Move,260,236
1962158,Move,260,236
1963015,Move,260,236
1964096,Move,260,236
1965143,Move,260,236
1966095,Move,260,236
1966999,Move,260,236
1968024,Move,260,236
1968997,Move,260,236
1970001,Move,260,236
1970997,Move,260,236
1972002,Move,260,236
1972997,Move,260,236
1974001,Move,265,234
1974997,Move,265,234
1976189,Move,265,234
1978137,Move,265,234
1979097,Move,265,234
1980027,Move,265,234
1980999,Move,265,234
1982016,Move,265,234
1982997,Move,265,234
1984001,Move,265,234
1984997,Move,265,234
1986001,Move,265,234
1986997,Move,271,227
1988216,Move,271,227
1990125,Move,271,227
1991066,Move,271,227
1992034,Move,271,227
1992997,Move,271,227
1994019,Move,271,227
1994997,Move,271,227
1996002,Move,271,227
1996997,Move,271,227
1998001,Move,271,227
1998997,Move,271,227
2000001,Move,277,217
2000997,Move,277,217
2002171,Move,277,217
2003103,Move,277,217
2004096,Move,277,217
2005093,Move,277,217
2006004,Move,277,217
2007015,Move,277,217
2007997,Move,277,217
2009001,Move,277,217
2009997,Move,277,217
2011001,Move,277,217
2011997,Move,277,217
2013001,Move,283,208
2013997,Move,283,208
2015179,Move,283,208
2015511,Move,283,208
2017155,Move,283,208
2018064,Move,283,208
2018999,Move,283,208
2020030,Move,283,208
2020997,Move,283,208
2022007,Move,283,208
2022997,Move,283,208
2024001,Move,283,208
2024997,Move,283,208
2026001,Move,283,208
2026997,Move,287,202
2028163,Move,287,202
2029109,Move,287,202
2030123,Move,287,202
2031065,Move,287,202
2032006,Move,287,202
2033021,Move,287,202
2033997,Move,287,202
2035001,Move,287,202
2035997,Move,287,202
2037001,Move,287,202
2037997,Move,287,202
2039002,Move,290,199
2039997,Move,290,199
2041228,Move,290,199
2043127,Move,290,199
2044066,Move,290,199
2045044,Move,290,199
2045997,Move,290,199
2047022,Move,290,199
2047997,Move,290,199
2049001,Move,290,199
2049997,Move,290,199
2051001,Move,290,199
2051998,Move,290,199
2053001,Move,292,199
2053997,Move,292,199
2055179,Move,292,199
2055516,Move,292,199
2057135,Move,292,199
2058065,Move,292,199
2059046,Move,292,199
2059997,Move,292,199
2061025,Move,292,199
2061997,Move,292,199
2063001,Move,292,199
2063997,Move,292,199
2065001,Move,292,199
2065997,Move,295,202
2067166,Move,295,202
2068010,Move,295,202
2069141,Move,295,202
2070076,Move,295,202
2071051,Move,295,202
2071997,Move,295,202
2073017,Move,295,202
2073997,Move,295,202
2075001,Move,295,202
2075997,Move,295,202
2077001,Move,295,202
2077997,Move,295,202
2079001,Move,298,211
2079997,Move,298,211
2081190,Move,298,211
2083141,Move,298,211
2084059,Move,298,211
2085041,Move,298,211
2085997,Move,298,211
2087032,Move,298,211
2087997,Move,298,211
2089001,Move,298,211
2089997,Move,298,211
2091001,Move,298,211
2091997,Move,300,226
2093164,Move,300,226
2094139,Move,300,226
2095109,Move,300,226
2096069,Move,300,226
2096998,Move,300,226
2098027,Move,300,226
2098997,Move,300,226
2100001,Move,300,226
2100997,Move,300,226
2102001,Move,300,226
2102997,Move,300,226
2104001,Move,300,226
2104997,Move,301,244
2106161,Move,301,244
2107141,Move,301,244
2108143,Move,301,244
2109070,Move,301,244
2110001,Move,301,244
2111028,Move,301,244
2111997,Move,301,244
2113001,Move,301,244
2113997,Move,301,244
2115001,Move,301,244
2115997,Move,301,244
2117001,Move,301,244
2117997,Move,301,264
2119174,Move,301,264
2120107,Move,301,264
2121162,Move,301,264
2122078,Move,301,264
2123004,Move,301,264
2124021,Move,301,264
2124997,Move,301,264
2126001,Move,301,264
2126997,Move,301,264
2128001,Move,301,264
2128997,Move,301,264
2130001,Move,301,264
2130997,Move,300,285
2132194,Move,300,285
2134208,Move,300,285
2136103,Move,300,285
2136998,Move,300,285
2138015,Move,300,285
2138997,Move,300,285
2140001,Move,300,285
2140997,Move,300,285
2142001,Move,300,285
2142997,Move,300,285
2144001,Move,297,303
2144997,Move,297,303
2146168,Move,297,303
2147120,Move,297,303
2148167,Move,297,303
2149063,Move,297,303
2149998,Move,297,303
2151029,Move,297,303
2151997,Move,297,303
2153001,Move,297,303
2153997,Move,297,303
2155001,Move,297,303
2155998,Move,297,303
2157003,Move,293,319
2157997,Move,293,319
2159157,Move,293,319
2160135,Move,293,319
2161155,Move,293,319
2162189,Move,293,319
2164145,Move,293,319
2165061,Move,293,319
2166053,Move,293,319
2167055,Move,293,319
2168085,Move,293,319
2169093,Move,293,319
2170114,Move,288,331
2171065,Move,288,331
2172121,Move,288,331
2173154,Move,288,331
2174065,Move,288,331
2175198,Move,288,331
2177058,Move,288,331
2178010,Move,288,331
2179016,Move,288,331
2180016,Move,288,331
2181135,Move,288,331
2182142,Move,288,331
2183017,Move,284,339
2183997,Move,284,339
2185249,Move,284,339
2187203,Move,284,339
2189078,Move,284,339
2190028,Move,284,339
2190997,Move,284,339
2192001,Move,284,339
2192997,Move,284,339
2194001,Move,284,339
2194997,Move,284,339
2196001,Move,281,344
2196997,Move,281,344
2198163,Move,281,344
2199112,Move,281,344
2200106,Move,281,344
2201023,Move,281,344
2201998,Move,281,344
2203021,Move,281,344
2203994,Move,281,344
2204997,Move,281,344
2205994,Move,281,344
2207005,Move,281,344
2207995,Move,281,344
2208997,Move,277,347
2209994,Move,277,347
2211175,Move,277,347
2211524,Move,277,347
2213156,Move,277,347
2214026,Move,277,347
2214997,Move,277,347
2216013,Move,277,347
2216999,Move,277,347
2218001,Move,277,347
2218997,Move,277,347
2220001,Move,277,347
2220997,Move,277,347
2222001,Move,274,348
2222997,Move,274,348
2224171,Move,274,348
2225118,Move,274,348
2226157,Move,274,348
2227019,Move,274,348
2227998,Move,274,348
2229019,Move,274,348
2229996,Move,274,348
2230997,Move,274,348
2231996,Move,274,348
2232995,Move,274,348
2233996,Move,274,348
2234995,Move,274,348
2235996,Move,272,348
2237176,Move,272,348
2237519,Move,272,348
2239149,Move,272,348
2240025,Move,272,348
2241013,Move,272,348
2242005,Move,272,348
2242999,Move,272,348
2244001,Move,272,348
2244997,Move,272,348
2246001,Move,272,348
2246997,Move,272,348
2248001,Move,272,348
2248997,Move,269,348
2250168,Move,269,348
2251109,Move,269,348
2252111,Move,269,348
2253018,Move,269,348
2253997,Move,269,348
2255018,Move,269,348
2255995,Move,269,348
2256998,Move,269,348
2258003,Move,269,348
2258996,Move,269,348
2259995,Move,269,348
2260996,Move,269,348
2261995,Move,266,347
2263183,Move,266,347
2265157,Move,266,347
2266020,Move,266,347
2266997,Move,266,347
2268012,Move,266,347
2268999,Move,266,347
2270001,Move,266,347
2270997,Move,266,347
2272001,Move,266,347
2272997,Move,266,347
2274008,Move,266,347
2275002,Move,264,344
2276221,Move,264,344
2278128,Move,264,344
2279106,Move,264,344
2280027,Move,264,344
2280999,Move,264,344
2282026,Move,264,344
2282997,Move,264,344
2284001,Move,264,344
2284997,Move,264,344
2286001,Move,264,344
2286997,Move,264,344
2288001,Move,263,340
2288997,Move,263,340
2290180,Move,263,340
2292189,Move,263,340
2294022,Move,263,340
2295005,Move,263,340
2295996,Move,263,340
2296999,Move,263,340
2297992,Move,263,340
2298999,Move,263,340
2299992,Move,263,340
2300999,Move,263,331
2301992,Move,263,331
2303179,Move,263,331
2303527,Move,263,331
2305151,Move,263,331
2306021,Move,263,331
2306997,Move,263,331
2308024,Move,263,331
2308999,Move,263,331
2310001,Move,263,331
2310997,Move,263,331
2312001,Move,263,331
2312997,Move,263,331
2314001,Move,266,314
2314997,Move,266,314
2316171,Move,266,314
2316516,Move,266,314
2318202,Move,266,314
2320050,Move,266,314
2321026,Move,266,314
2321997,Move,266,314
2323001,Move,266,314
2324000,Move,266,314
2325003,Move,266,314
2325997,Move,266,314
2327001,Move,276,283
2327997,Move,276,283
2329253,Move,276,283
2331121,Move,276,283
2332124,Move,276,283
2333095,Move,276,283
2334036,Move,276,283
2334997,Move,276,283
2336016,Move,276,283
2336997,Move,276,283
2338001,Move,276,283
2338997,Move,276,283
2340001,Move,292,247
2340999,Move,292,247
2342181,Move,292,247
2342517,Move,292,247
2344129,Move,292,247
2345103,Move,292,247
2346035,Move,292,247
2347001,Move,292,247
2348019,Move,292,247
2348997,Move,292,247
2350001,Move,292,247
2350997,Move,292,247
2352001,Move,292,247
2352997,Move,313,204
2354177,Move,313,204
2355016,Move,313,204
2356100,Move,313,204
2357118,Move,313,204
2358070,Move,313,204
2358998,Move,313,204
2360032,Move,313,204
2360997,Move,313,204
2362001,Move,313,204
2362997,Move,313,204
2364001,Move,313,204
2364997,Move,313,204
2366001,Move,331,165
2366997,Move,331,165
2368263,Move,331,165
2370022,Move,331,165
2371122,Move,331,165
2372068,Move,331,165
2373052,Move,331,165
2374001,Move,331,165
2375015,Move,331,165
2377000,Up,331,165
