magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,under-overlay,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
2447144,Move,194,440
2447996,Move,194,440
2449003,Move,194,440
2449994,Move,194,440
2451003,Move,194,440
2451994,Move,194,440
2453003,Move,194,440
2453994,Move,194,440
2455003,Move,194,440
2455994,Move,194,440
2457003,Move,194,440
2457994,Move,189,440
2459143,Move,189,440
2459998,Move,189,440
2461008,Move,189,440
2461994,Move,189,440
2463003,Move,189,440
2463994,Move,189,440
2465003,Move,189,440
2465994,Move,189,440
2467003,Move,189,440
2467994,Move,189,440
2469003,Move,189,440
2469994,Move,189,440
2471003,Move,183,440
2471994,Move,183,440
2473144,Move,183,440
2473996,Move,183,440
2475003,Move,183,440
2475996,Move,183,440
2477007,Move,183,440
2477994,Move,183,440
2479003,Move,183,440
2479994,Move,183,440
2481003,Move,183,440
2481994,Move,183,440
2483003,Move,183,440
2483994,Move,177,440
2485143,Move,177,440
2485998,Move,177,440
2487003,Move,177,440
2487994,Move,177,440
2489003,Move,177,440
2489994,Move,177,440
2491003,Move,177,440
2491994,Move,177,440
2493004,Move,177,440
2493997,Move,177,440
2495003,Move,177,440
2495994,Move,177,440
2497003,Move,169,439
2497994,Move,169,439
2499144,Move,169,439
2499996,Move,169,439
2501003,Move,169,439
2501994,Move,169,439
2503003,Move,169,439
2503994,Move,169,439
2505003,Move,169,439
2505994,Move,169,439
2507003,Move,169,439
2507994,Move,169,439
2509003,Move,169,439
2509999,Move,161,438
2511143,Move,161,438
2511998,Move,161,438
2513003,Move,161,438
2513994,Move,161,438
2515003,Move,161,438
2515994,Move,161,438
2517003,Move,161,438
2517994,Move,161,438
2519003,Move,161,438
2519994,Move,161,438
2521003,Move,161,438
2521994,Move,161,438
2523003,Move,161,438
2523994,Move,155,437
2525144,Move,155,437
2525996,Move,155,437
2527008,Move,155,437
2527994,Move,155,437
2529003,Move,155,437
2529994,Move,155,437
2531003,Move,155,437
2531994,Move,155,437
2533003,Move,155,437
2533994,Move,155,437
2535003,Move,155,437
2535994,Move,149,436
2537143,Move,149,436
2537998,Move,149,436
2539003,Move,149,436
2539994,Move,149,436
2541003,Move,149,436
2541994,Move,149,436
2543003,Move,149,436
2543999,Move,149,436
2545003,Move,149,436
2545994,Move,149,436
2547003,Move,149,436
2547994,Move,149,436
2549003,Move,149,436
2549994,Move,143,435
2551222,Move,143,435
2553090,Move,143,435
2554159,Move,143,435
2555048,Move,143,435
2556013,Move,143,435
2557002,Move,143,435
2557994,Move,143,435
2559002,Move,143,435
2559994,Move,143,435
2561015,Move,143,435
2561994,Move,143,435
2563002,Move,137,433
2564165,Move,137,433
2564996,Move,137,433
2566006,Move,137,433
2566994,Move,137,433
2568003,Move,137,433
2568994,Move,137,433
2570003,Move,137,433
2570994,Move,137,433
2572003,Move,137,433
2572994,Move,137,433
2574003,Move,137,433
2574994,Move,137,433
2576003,Move,133,431
2576995,Move,133,431
2578138,Move,133,431
2578996,Move,133,431
2580006,Move,133,431
2580994,Move,133,431
2582003,Move,133,431
2582994,Move,133,431
2584003,Move,133,431
2584994,Move,133,431
2586003,Move,133,431
2586994,Move,133,431
2588003,Move,133,431
2588993,Move,129,429
2590141,Move,129,429
2590996,Move,129,429
2592006,Move,129,429
2592994,Move,129,429
2594003,Move,129,429
2594998,Move,129,429
2596003,Move,129,429
2596994,Move,129,429
2598003,Move,129,429
2598994,Move,129,429
2600003,Move,129,429
2600994,Move,129,429
2602003,Move,125,427
2602994,Move,125,427
2604138,Move,125,427
2604996,Move,125,427
2606006,Move,125,427
2606994,Move,125,427
2608003,Move,125,427
2608994,Move,125,427
2610003,Move,125,427
2610994,Move,125,427
2612008,Move,125,427
2612994,Move,125,427
2614003,Move,125,427
2614994,Move,122,424
2616141,Move,122,424
2616996,Move,122,424
2618006,Move,122,424
2618994,Move,122,424
2620003,Move,122,424
2620994,Move,122,424
2622003,Move,122,424
2622994,Move,122,424
2624003,Move,122,424
2624994,Move,122,424
2626003,Move,122,424
2626994,Move,122,424
2628004,Move,119,421
2628997,Move,119,421
2630138,Move,119,421
2630996,Move,119,421
2632006,Move,119,421
2632994,Move,119,421
2634003,Move,119,421
2634994,Move,119,421
2636003,Move,119,421
2636994,Move,119,421
2638003,Move,119,421
2638994,Move,119,421
2640003,Move,119,421
2640994,Move,115,417
2642141,Move,115,417
2642996,Move,115,417
2644006,Move,115,417
2644995,Move,115,417
2646007,Move,115,417
2646994,Move,115,417
2648003,Move,115,417
2648994,Move,115,417
2650003,Move,115,417
2650994,Move,115,417
2652003,Move,115,417
2652994,Move,115,417
2654003,Move,112,414
2654994,Move,112,414
2656138,Move,112,414
2656996,Move,112,414
2658006,Move,112,414
2658994,Move,112,414
2660003,Move,112,414
2660994,Move,112,414
2662008,Move,112,414
2662994,Move,112,414
2664003,Move,112,414
2664994,Move,112,414
2666003,Move,112,414
2666994,Move,109,410
2668141,Move,109,410
2668996,Move,109,410
2670006,Move,109,410
2670994,Move,109,410
2672003,Move,109,410
2672994,Move,109,410
2674003,Move,109,410
2674994,Move,109,410
2676003,Move,109,410
2676994,Move,109,410
2678004,Move,109,410
2678997,Move,109,410
2680003,Move,107,406
2680994,Move,107,406
2682138,Move,107,406
2682996,Move,107,406
2684006,Move,107,406
2684994,Move,107,406
2686003,Move,107,406
2686994,Move,107,406
2688003,Move,107,406
2688994,Move,107,406
2690003,Move,107,406
2690994,Move,107,406
2692003,Move,107,406
2692994,Move,105,402
2694141,Move,105,402
2694996,Move,105,402
2696011,Move,105,402
2696994,Move,105,402
2698003,Move,105,402
2698994,Move,105,402
2700003,Move,105,402
2700994,Move,105,402
2702003,Move,105,402
2702994,Move,105,402
2704003,Move,105,402
2704994,Move,105,402
2706003,Move,103,398
2706994,Move,103,398
2708138,Move,103,398
2708996,Move,103,398
2710006,Move,103,398
2710994,Move,103,398
2712004,Move,103,398
2712997,Move,103,398
2714003,Move,103,398
2714994,Move,103,398
2716003,Move,103,398
2716994,Move,103,398
2718003,Move,103,398
2718994,Move,101,394
2720141,Move,101,394
2720996,Move,101,394
2722006,Move,101,394
2722994,Move,101,394
2724003,Move,101,394
2724994,Move,101,394
2726003,Move,101,394
2726994,Move,101,394
2728003,Move,101,394
2728995,Move,101,394
2730007,Move,101,394
2730994,Move,101,394
2732003,Move,99,390
2732994,Move,99,390
2734138,Move,99,390
2734996,Move,99,390
2736006,Move,99,390
2736994,Move,99,390
2738003,Move,99,390
2738994,Move,99,390
2740003,Move,99,390
2740994,Move,99,390
2742003,Move,99,390
2742994,Move,99,390
2744003,Move,99,390
2744994,Move,99,390
2746008,Move,97,386
2746994,Move,97,386
2748141,Move,97,386
2748996,Move,97,386
2750006,Move,97,386
2750994,Move,97,386
2752003,Move,97,386
2752994,Move,97,386
2754003,Move,97,386
2754994,Move,97,386
2756003,Move,97,386
2756994,Move,97,386
2758003,Move,94,382
2758994,Move,94,382
2760138,Move,94,382
2760996,Move,94,382
2762010,Move,94,382
2762997,Move,94,382
2764003,Move,94,382
2764994,Move,94,382
2766003,Move,94,382
2766994,Move,94,382
2768003,Move,94,382
2768994,Move,94,382
2770003,Move,94,382
2770994,Move,94,382
2772003,Move,92,378
2772994,Move,92,378
2774141,Move,92,378
2774996,Move,92,378
2776006,Move,92,378
2776994,Move,92,378
2778003,Move,92,378
2778995,Move,92,378
2780007,Move,92,378
2780994,Move,92,378
2782003,Move,92,378
2782994,Move,92,378
2784003,Move,92,378
2784994,Move,90,374
2786258,Move,90,374
2788054,Move,90,374
2788996,Move,90,374
2789997,Move,90,374
2791000,Move,90,374
2791997,Move,90,374
2793000,Move,90,374
2793997,Move,90,374
2795000,Move,90,374
2796006,Move,90,374
2796999,Move,90,374
2798002,Move,88,370
2799000,Move,88,370
2800271,Move,88,370
2802147,Move,88,370
2803013,Move,88,370
2803994,Move,88,370
2805003,Move,88,370
2805994,Move,88,370
2807003,Move,88,370
2807994,Move,88,370
2809003,Move,88,370
2809994,Move,88,370
2811003,Move,86,366
2811994,Move,86,366
2813198,Move,86,366
2815151,Move,86,366
2816011,Move,86,366
2816994,Move,86,366
2818003,Move,86,366
2818994,Move,86,366
2820003,Move,86,366
2820994,Move,86,366
2822003,Move,86,366
2822994,Move,86,366
2824003,Move,84,362
2824994,Move,84,362
2826195,Move,84,362
2828149,Move,84,362
2829011,Move,84,362
2829998,Move,84,362
2831003,Move,84,362
2831994,Move,84,362
2833003,Move,84,362
2833994,Move,84,362
2835003,Move,84,362
2835994,Move,84,362
2837003,Move,83,358
2837994,Move,83,358
2839204,Move,83,358
2841151,Move,83,358
2842011,Move,83,358
2842994,Move,83,358
2844003,Move,83,358
2844994,Move,83,358
2846004,Move,83,358
2846998,Move,83,358
2848003,Move,83,358
2848994,Move,83,358
2850003,Move,81,354
2850994,Move,81,354
2852202,Move,81,354
2854148,Move,81,354
2855012,Move,81,354
2855994,Move,81,354
2857003,Move,81,354
2857994,Move,81,354
2859003,Move,81,354
2859994,Move,81,354
2861003,Move,81,354
2861994,Move,81,354
2863003,Move,79,349
2863998,Move,79,349
2865204,Move,79,349
2867153,Move,79,349
2867994,Move,79,349
2869008,Move,79,349
2869994,Move,79,349
2871003,Move,79,349
2871994,Move,79,349
2873003,Move,79,349
2873994,Move,79,349
2875003,Move,79,349
2875994,Move,78,345
2877207,Move,78,345
2879151,Move,78,345
2879995,Move,78,345
2881013,Move,78,345
2881994,Move,78,345
2883003,Move,78,345
2883994,Move,78,345
2885003,Move,78,345
2885994,Move,78,345
2887003,Move,78,345
2887994,Move,78,345
2889003,Move,77,341
2889994,Move,77,341
2891201,Move,77,341
2893151,Move,77,341
2894012,Move,77,341
2894994,Move,77,341
2896003,Move,77,341
2896994,Move,77,341
2898008,Move,77,341
2898994,Move,77,341
2900003,Move,77,341
2900994,Move,77,341
2902003,Move,75,336
2902994,Move,75,336
2904203,Move,75,336
2906150,Move,75,336
2907011,Move,75,336
2907994,Move,75,336
2909003,Move,75,336
2909994,Move,75,336
2911003,Move,75,336
2911994,Move,75,336
2913003,Move,75,336
2913994,Move,75,336
2915008,Move,74,330
2915994,Move,74,330
2917205,Move,74,330
2919150,Move,74,330
2920011,Move,74,330
2920994,Move,74,330
2922003,Move,74,330
2922994,Move,74,330
2924003,Move,74,330
2924994,Move,74,330
2926003,Move,74,330
2926994,Move,74,330
2928003,Move,73,325
2928994,Move,73,325
2930213,Move,73,325
2932151,Move,73,325
2932994,Move,73,325
2934008,Move,73,325
2934994,Move,73,325
2936003,Move,73,325
2936994,Move,73,325
2938003,Move,73,325
2938994,Move,73,325
2940003,Move,73,325
2940994,Move,72,320
2942202,Move,72,320
2944151,Move,72,320
2945011,Move,72,320
2945994,Move,72,320
2947003,Move,72,320
2947998,Move,72,320
2949003,Move,72,320
2949994,Move,72,320
2951003,Move,72,320
2951994,Move,72,320
2953003,Move,72,320
2953994,Move,71,315
2955232,Move,71,315
2957319,Move,71,315
2959040,Move,71,315
2960093,Move,71,315
2961029,Move,71,315
2962067,Move,71,315
2963095,Move,71,315
2963997,Move,71,315
2965013,Move,71,315
2965995,Move,71,315
2967003,Move,70,311
2967994,Move,70,311
2969239,Move,70,311
2971160,Move,70,311
2971994,Move,70,311
2973010,Move,70,311
2973994,Move,70,311
2975003,Move,70,311
2975994,Move,70,311
2977003,Move,70,311
2977994,Move,70,311
2979003,Move,70,311
2979994,Move,70,311
2981004,Move,69,307
2981997,Move,69,307
2983205,Move,69,307
2985155,Move,69,307
2986010,Move,69,307
2986994,Move,69,307
2988003,Move,69,307
2988994,Move,69,307
2990003,Move,69,307
2990994,Move,69,307
2992003,Move,69,307
2992994,Move,69,307
2994003,Move,68,304
2994994,Move,68,304
2996204,Move,68,304
2998158,Move,68,304
2999010,Move,68,304
2999994,Move,68,304
3001003,Move,68,304
3001994,Move,68,304
3003003,Move,68,304
3003994,Move,68,304
3005003,Move,68,304
3005994,Move,68,304
3007003,Move,67,301
3007994,Move,67,301
3009200,Move,67,301
3011155,Move,67,301
3012010,Move,67,301
3012994,Move,67,301
3014003,Move,67,301
3014998,Move,67,301
3016003,Move,67,301
3016994,Move,67,301
3018003,Move,67,301
3018994,Move,67,301
3020003,Move,67,298
3020994,Move,67,298
3022202,Move,67,298
3024157,Move,67,298
3025016,Move,67,298
3025994,Move,67,298
3027003,Move,67,298
3027994,Move,67,298
3029003,Move,67,298
3029994,Move,67,298
3031004,Move,67,298
3031997,Move,67,298
3033003,Move,67,294
3033994,Move,67,294
3035213,Move,67,294
3037155,Move,67,294
3038011,Move,67,294
3038994,Move,67,294
3040003,Move,67,294
3040994,Move,67,294
3042003,Move,67,294
3042994,Move,67,294
3044003,Move,67,294
3044994,Move,67,294
3046003,Move,66,290
3046994,Move,66,290
3048207,Move,66,290
3050159,Move,66,290
3051009,Move,66,290
3051994,Move,66,290
3053003,Move,66,290
3053994,Move,66,290
3055003,Move,66,290
3055994,Move,66,290
3057003,Move,66,290
3057994,Move,66,290
3059003,Move,65,286
3059994,Move,65,286
3061214,Move,65,286
3063158,Move,65,286
3064009,Move,65,286
3064995,Move,65,286
3066007,Move,65,286
3066994,Move,65,286
3068003,Move,65,286
3068994,Move,65,286
3070003,Move,65,286
3070994,Move,65,286
3072003,Move,64,281
3072994,Move,64,281
3074168,Move,64,281
3074564,Move,64,281
3076151,Move,64,281
3076995,Move,64,281
3078007,Move,64,281
3078994,Move,64,281
3080003,Move,64,281
3080994,Move,64,281
3082008,Move,64,281
3082994,Move,64,281
3084003,Move,64,281
3084994,Move,64,276
3086177,Move,64,276
3088159,Move,64,276
3089011,Move,64,276
3089994,Move,64,276
3091003,Move,64,276
3091994,Move,64,276
3093003,Move,64,276
3093994,Move,64,276
3095003,Move,64,276
3095994,Move,64,276
3097003,Move,64,276
3097993,Move,64,272
3099169,Move,64,272
3101159,Move,64,272
3102008,Move,64,272
3102994,Move,64,272
3104003,Move,64,272
3104994,Move,64,272
3106003,Move,64,272
3106994,Move,64,272
3108003,Move,64,272
3108994,Move,64,272
3110003,Move,64,272
3110994,Move,64,268
3112187,Move,64,268
3114159,Move,64,268
3115012,Move,64,268
3115997,Move,64,268
3117003,Move,64,268
3117994,Move,64,268
3119003,Move,64,268
3119994,Move,64,268
3121003,Move,64,268
3121994,Move,64,268
3123003,Move,64,268
3123994,Move,64,264
3125174,Move,64,264
3127160,Move,64,264
3128007,Move,64,264
3128994,Move,64,264
3130003,Move,64,264
3130994,Move,64,264
3132004,Move,64,264
3132997,Move,64,264
3134003,Move,64,264
3134994,Move,64,264
3136003,Move,64,264
3136994,Move,64,260
3138187,Move,64,260
3140157,Move,64,260
3141010,Move,64,260
3141994,Move,64,260
3143003,Move,64,260
3143994,Move,64,260
3145003,Move,64,260
3145994,Move,64,260
3147003,Move,64,260
3147994,Move,64,260
3149005,Move,64,260
3149997,Move,64,255
3151168,Move,64,255
3153161,Move,64,255
3154007,Move,64,255
3154994,Move,64,255
3156003,Move,64,255
3156994,Move,64,255
3158003,Move,64,255
3158994,Move,64,255
3160003,Move,64,255
3160994,Move,64,255
3162003,Move,64,255
3162994,Move,64,250
3164258,Move,64,250
3166247,Move,64,250
3168017,Move,64,250
3168996,Move,64,250
3169998,Move,64,250
3170997,Move,64,250
3171999,Move,64,250
3172994,Move,64,250
3173998,Move,64,250
3174997,Move,64,250
3175999,Move,64,245
3176994,Move,64,245
3178209,Move,64,245
3180158,Move,64,245
3181008,Move,64,245
3181994,Move,64,245
3183008,Move,64,245
3183994,Move,64,245
3185003,Move,64,245
3185994,Move,64,245
3187003,Move,64,245
3187994,Move,64,245
3189003,Move,64,241
3189994,Move,64,241
3191189,Move,64,241
3193155,Move,64,241
3194010,Move,64,241
3194994,Move,64,241
3196003,Move,64,241
3196994,Move,64,241
3198003,Move,64,241
3198994,Move,64,241
3200008,Move,64,241
3200994,Move,64,241
3202003,Move,64,236
3202994,Move,64,236
3204192,Move,64,236
3206158,Move,64,236
3207007,Move,64,236
3207994,Move,64,236
3209003,Move,64,236
3209994,Move,64,236
3211003,Move,64,236
3211994,Move,64,236
3213003,Move,64,236
3213994,Move,64,236
3215004,Move,64,232
3215995,Move,64,232
3217187,Move,64,232
3219156,Move,64,232
3220010,Move,64,232
3220994,Move,64,232
3222003,Move,64,232
3222994,Move,64,232
3224003,Move,64,232
3224994,Move,64,232
3226003,Move,64,232
3226994,Move,64,232
3228003,Move,64,232
3228994,Move,64,228
3230190,Move,64,228
3232157,Move,64,228
3233008,Move,64,228
3233997,Move,64,228
3235003,Move,64,228
3235994,Move,64,228
3237003,Move,64,228
3237994,Move,64,228
3239003,Move,64,228
3239994,Move,64,228
3241003,Move,64,228
3241994,Move,64,225
3243195,Move,64,225
3245156,Move,64,225
3246010,Move,64,225
3246994,Move,64,225
3248003,Move,64,225
3248994,Move,64,225
3250004,Move,64,225
3250997,Move,64,225
3252003,Move,64,225
3252994,Move,64,225
3254003,Move,64,225
3254994,Move,64,221
3256197,Move,64,221
3258155,Move,64,221
3259008,Move,64,221
3259994,Move,64,221
3261003,Move,64,221
3261994,Move,64,221
3263003,Move,64,221
3263994,Move,64,221
3265003,Move,64,221
3265994,Move,64,221
3267008,Move,64,221
3267994,Move,64,218
3269198,Move,64,218
3271157,Move,64,218
3272010,Move,64,218
3272994,Move,64,218
3274003,Move,64,218
3274994,Move,64,218
3276004,Move,64,218
3276994,Move,64,218
3278003,Move,64,218
3278994,Move,64,218
3280003,Move,64,218
3280994,Move,64,215
3282199,Move,64,215
3284155,Move,64,215
3285008,Move,64,215
3285994,Move,64,215
3287003,Move,64,215
3287994,Move,64,215
3289003,Move,64,215
3289994,Move,64,215
3291004,Move,64,215
3291994,Move,64,215
3293004,Move,64,215
3293994,Move,64,212
3295197,Move,64,212
3297157,Move,64,212
3298010,Move,64,212
3298994,Move,64,212
3300004,Move,64,212
3300997,Move,64,212
3302003,Move,64,212
3302994,Move,64,212
3304003,Move,64,212
3304994,Move,64,212
3306003,Move,64,212
3306994,Move,64,209
3308194,Move,64,209
3310156,Move,64,209
3311007,Move,64,209
3311994,Move,64,209
3313003,Move,64,209
3313994,Move,64,209
3315003,Move,64,209
3315994,Move,64,209
3317004,Move,64,209
3317997,Move,64,209
3319003,Move,64,209
3319994,Move,64,206
3321201,Move,64,206
3323157,Move,64,206
3324010,Move,64,206
3324994,Move,64,206
3326003,Move,64,206
3326994,Move,64,206
3328003,Move,64,206
3328994,Move,64,206
3330003,Move,64,206
3330994,Move,64,206
3332003,Move,64,206
3332994,Move,64,204
3334198,Move,64,204
3336155,Move,64,204
3337008,Move,64,204
3337994,Move,64,204
3339003,Move,64,204
3339994,Move,64,204
3341003,Move,64,204
3341994,Move,64,204
3343003,Move,64,204
3343994,Move,64,204
3345003,Move,64,204
3345994,Move,64,201
3347204,Move,64,201
3349157,Move,64,201
3350010,Move,64,201
3350995,Move,64,201
3352007,Move,64,201
3352994,Move,64,201
3354003,Move,64,201
3354994,Move,64,201
3356003,Move,64,201
3356994,Move,64,201
3358003,Move,64,201
3358994,Move,64,198
3360193,Move,64,198
3362190,Move,64,198
3364097,Move,64,198
3365074,Move,64,198
3366033,Move,64,198
3366995,Move,64,198
3368011,Move,64,198
3368994,Move,64,198
3370003,Move,64,198
3370994,Move,64,198
3372003,Move,64,195
3372994,Move,64,195
3374261,Move,64,195
3376170,Move,64,195
3376995,Move,64,195
3378009,Move,64,195
3378994,Move,64,195
3380003,Move,64,195
3380994,Move,64,195
3382003,Move,64,195
3382994,Move,64,195
3384007,Move,64,195
3384997,Move,64,192
3386198,Move,64,192
3388158,Move,64,192
3389008,Move,64,192
3389994,Move,64,192
3391003,Move,64,192
3391994,Move,64,192
3393003,Move,64,192
3393994,Move,64,192
3395003,Move,64,192
3395994,Move,64,192
3397003,Move,64,192
3397994,Move,64,189
3399250,Move,64,189
3401199,Move,64,189
3403018,Move,64,189
3403994,Move,64,189
3405003,Move,64,189
3405994,Move,64,189
3407003,Move,64,189
3407994,Move,64,189
3409003,Move,64,189
3409994,Move,64,189
3411003,Move,64,187
3411994,Move,64,187
3413247,Move,64,187
3415171,Move,64,187
3415995,Move,64,187
3417008,Move,64,187
3417995,Move,64,187
3419007,Move,64,187
3419994,Move,64,187
3421003,Move,64,187
3421994,Move,64,187
3423003,Move,64,187
3423994,Move,64,184
3425250,Move,64,184
3427162,Move,64,184
3428010,Move,64,184
3428994,Move,64,184
3430003,Move,64,184
3430994,Move,64,184
3432003,Move,64,184
3432994,Move,64,184
3434003,Move,64,184
3434995,Move,64,184
3436007,Move,64,184
3436994,Move,65,180
3438173,Move,65,180
3440162,Move,65,180
3441008,Move,65,180
3441994,Move,65,180
3443003,Move,65,180
3443994,Move,65,180
3445003,Move,65,180
3445994,Move,65,180
3447003,Move,65,180
3447994,Move,65,180
3449003,Move,65,180
3449994,Move,65,180
3451003,Move,66,178
3451999,Move,66,178
3453169,Move,66,178
3455160,Move,66,178
3456009,Move,66,178
3456994,Move,66,178
3458003,Move,66,178
3458994,Move,66,178
3460003,Move,66,178
3460994,Move,66,178
3462003,Move,66,178
3462994,Move,66,178
3464003,Move,67,175
3464994,Move,67,175
3466168,Move,67,175
3466566,Move,67,175
3468165,Move,67,175
3469009,Move,67,175
3469994,Move,67,175
3471003,Move,67,175
3471994,Move,67,175
3473003,Move,67,175
3473994,Move,67,175
3475003,Move,67,175
3475994,Move,67,175
3477003,Move,69,172
3477994,Move,69,172
3479217,Move,69,172
3481158,Move,69,172
3481995,Move,69,172
3483010,Move,69,172
3483994,Move,69,172
3485008,Move,69,172
3485994,Move,69,172
3487003,Move,69,172
3487994,Move,69,172
3489003,Move,69,172
3489994,Move,71,169
3491204,Move,71,169
3493157,Move,71,169
3494012,Move,71,169
3494994,Move,71,169
3496003,Move,71,169
3496994,Move,71,169
3498003,Move,71,169
3498994,Move,71,169
3500003,Move,71,169
3500994,Move,71,169
3502003,Move,71,169
3502998,Move,73,166
3504198,Move,73,166
3506161,Move,73,166
3506994,Move,73,166
3508008,Move,73,166
3508994,Move,73,166
3510003,Move,73,166
3510994,Move,73,166
3512003,Move,73,166
3512994,Move,73,166
3514003,Move,73,166
3514994,Move,73,166
3516003,Move,76,163
3516994,Move,76,163
3518200,Move,76,163
3520154,Move,76,163
3521011,Move,76,163
3521994,Move,76,163
3523003,Move,76,163
3523994,Move,76,163
3525003,Move,76,163
3525994,Move,76,163
3527003,Move,76,163
3527994,Move,76,163
3529003,Move,79,161
3529994,Move,79,161
3531194,Move,79,161
3533159,Move,79,161
3534010,Move,79,161
3534994,Move,79,161
3536008,Move,79,161
3536994,Move,79,161
3538003,Move,79,161
3538994,Move,79,161
3540003,Move,79,161
3540994,Move,79,161
3542003,Move,82,158
3542994,Move,82,158
3544200,Move,82,158
3546157,Move,82,158
3546995,Move,82,158
3548008,Move,82,158
3548994,Move,82,158
3550003,Move,82,158
3550994,Move,82,158
3552003,Move,82,158
3552998,Move,82,158
3554003,Move,82,158
3554994,Move,85,155
3556199,Move,85,155
3558158,Move,85,155
3559010,Move,85,155
3559994,Move,85,155
3561003,Move,85,155
3561994,Move,85,155
3563003,Move,85,155
3563994,Move,85,155
3565003,Move,85,155
3565994,Move,85,155
3567003,Move,85,155
3567994,Move,88,153
3569199,Move,88,153
3571155,Move,88,153
3572011,Move,88,153
3572994,Move,88,153
3574003,Move,88,153
3574994,Move,88,153
3576003,Move,88,153
3576994,Move,88,153
3578003,Move,88,153
3578994,Move,88,153
3580003,Move,88,153
3580994,Move,92,151
3582194,Move,92,151
3584159,Move,92,151
3585010,Move,92,151
3585994,Move,92,151
3587008,Move,92,151
3587994,Move,92,151
3589003,Move,92,151
3589994,Move,92,151
3591003,Move,92,151
3591994,Move,92,151
3593003,Move,92,151
3593994,Move,96,149
3595201,Move,96,149
3597159,Move,96,149
3598010,Move,96,149
3598994,Move,96,149
3600003,Move,96,149
3600994,Move,96,149
3602003,Move,96,149
3602994,Move,96,149
3604008,Move,96,149
3604994,Move,96,149
3606003,Move,96,149
3606994,Move,100,147
3608199,Move,100,147
3610156,Move,100,147
3611011,Move,100,147
3611994,Move,100,147
3613003,Move,100,147
3613994,Move,100,147
3615003,Move,100,147
3615994,Move,100,147
3617003,Move,100,147
3617994,Move,100,147
3619003,Move,100,147
3619994,Move,104,145
3621197,Move,104,145
3623158,Move,104,145
3624010,Move,104,145
3624994,Move,104,145
3626003,Move,104,145
3626994,Move,104,145
3628003,Move,104,145
3628994,Move,104,145
3630003,Move,104,145
3630994,Move,104,145
3632003,Move,104,145
3632994,Move,108,143
3634196,Move,108,143
3636165,Move,108,143
3637014,Move,108,143
3637994,Move,108,143
3639003,Move,108,143
3639994,Move,108,143
3641003,Move,108,143
3641994,Move,108,143
3643003,Move,108,143
3643994,Move,108,143
3645003,Move,108,143
3645994,Move,111,141
3647200,Move,111,141
3649159,Move,111,141
3650011,Move,111,141
3650994,Move,111,141
3652003,Move,111,141
3652994,Move,111,141
3654008,Move,111,141
3654994,Move,111,141
3656003,Move,111,141
3656994,Move,111,141
3658003,Move,111,141
3658994,Move,114,139
3660193,Move,114,139
3662156,Move,114,139
3662994,Move,114,139
3664008,Move,114,139
3664994,Move,114,139
3666003,Move,114,139
3666994,Move,114,139
3668003,Move,114,139
3668994,Move,114,139
3670008,Move,114,139
3670994,Move,114,139
3672003,Move,114,139
3672994,Move,117,137
3674202,Move,117,137
3676158,Move,117,137
3677011,Move,117,137
3677994,Move,117,137
3679003,Move,117,137
3679994,Move,117,137
3681003,Move,117,137
3681994,Move,117,137
3683003,Move,117,137
3683994,Move,117,137
3685003,Move,117,137
3685994,Move,120,135
3687201,Move,120,135
3689159,Move,120,135
3690008,Move,120,135
3690994,Move,120,135
3692003,Move,120,135
3692994,Move,120,135
3694003,Move,120,135
3694994,Move,120,135
3696003,Move,120,135
3696994,Move,120,135
3698003,Move,120,135
3698994,Move,123,134
3700200,Move,123,134
3702157,Move,123,134
3703011,Move,123,134
3703994,Move,123,134
3705008,Move,123,134
3705994,Move,123,134
3707003,Move,123,134
3707994,Move,123,134
3709003,Move,123,134
3709994,Move,123,134
3711003,Move,123,134
3711994,Move,125,133
3713195,Move,125,133
3715156,Move,125,133
3716009,Move,125,133
3716994,Move,125,133
3718003,Move,125,133
3718994,Move,125,133
3720003,Move,125,133
3720998,Move,125,133
3722003,Move,125,133
3722994,Move,125,133
3724003,Move,125,133
3724994,Move,127,132
3726178,Move,127,132
3728168,Move,127,132
3729010,Move,127,132
3729994,Move,127,132
3731003,Move,127,132
3731994,Move,127,132
3733003,Move,127,132
3733994,Move,127,132
3735003,Move,127,132
3735994,Move,127,132
3737006,Move,127,132
3737997,Move,129,131
3739261,Move,129,131
3741264,Move,129,131
3743052,Move,129,131
3743994,Move,129,131
3744997,Move,129,131
3746000,Move,129,131
3746997,Move,129,131
3748000,Move,129,131
3748997,Move,129,131
3750000,Move,129,131
3750997,Move,131,130
3751999,Move,131,130
3753156,Move,131,130
3754125,Move,131,130
3755232,Move,131,130
3757018,Move,131,130
3757995,Move,131,130
3758996,Move,131,130
3759998,Move,131,130
3760998,Move,131,130
3761995,Move,131,130
3762996,Move,131,130
3763998,Move,133,129
3765181,Move,133,129
3765540,Move,133,129
3767331,Move,133,129
3769036,Move,133,129
3770065,Move,133,129
3771082,Move,133,129
3772140,Move,133,129
3773002,Move,133,129
3774012,Move,133,129
3774997,Move,133,129
3776001,Move,133,129
3776996,Move,135,128
3778259,Move,135,128
3780160,Move,135,128
3780995,Move,135,128
3782011,Move,135,128
3782994,Move,135,128
3784003,Move,135,128
3784994,Move,135,128
3786003,Move,135,128
3786994,Move,135,128
3788008,Move,135,128
3788994,Move,135,128
3790003,Move,137,127
3790994,Move,137,127
3792166,Move,137,127
